1	-0.001692
4	-0.000729
11	-0.0009
35	0.000448
63	0.000516
95	0.000544
186	0.002039
251	0.001635
342	0.001313
433	0.001156
525	0.001055
616	0.001009
735	0.001687
1100	0.002121
1467	0.002714
1831	0.003429
2196	0.004212
2561	0.005071
2926	0.005961
3291	0.006856
3658	0.007685
4022	0.008415
4387	0.009066
4752	0.009641
5118	0.010149
5485	0.010592
7309	0.012186
9135	0.013122
10962	0.013639
14614	0.014042
18267	0.01377
